#HOT-1000 raw data (C) Hitachi High-Technologies Corporation. 2001-2015. All rights reserved 
#Raw data export format
#Ver 1.00
#
#Bluetooth Address,78:61:7c:34:25:97
#
Device time,Headset time(sec),HbT change(left subtracted),HbT change(right subtracted),Estimated pulse rate,HbT change(left SD1cm),HbT change(left SD3cm),HbT change(right SD1cm),HbT change(right SD3cm),saturation(left SD1cm),saturation(left SD3cm),saturation(right SD1cm),saturation(right SD3cm),noise detection flag,Mark
2018/07/04 19:24:39.701, 0.0, 2.342403795165926, -0.9880754984359168, 0.0, 0.05337749995341845, -0.02364966093901355, -0.04186610532278445, -0.04402149715461823, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:39.791, 0.1, 1.7447915667572014, -0.7464611864752855, 0.0, 0.07287070203170476, 0.014601891743298623, -0.008592371060968329, -0.002613392996008379, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:39.924, 0.2, 1.129919694631026, -0.5084652707678368, 0.0, 0.10646545327542967, 0.009119435053654534, 0.024904275733831582, 0.02605491593098641, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.014, 0.3, 0.8217984514817327, -0.38526321427095633, 0.0, 0.11489952893282762, -0.026370749441547936, 0.006839739954978885, 0.005188949289467892, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.103, 0.4, 0.6358310144050199, -0.3074624100931513, 0.0, 0.12053016015850293, -0.01820303730673878, -0.008592371060968329, 0.00258681548106221, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.192, 0.5, 0.5104851069130785, -0.25387584735019647, 0.0, 0.11208658933683502, -0.012750474061911099, -0.011159765212372275, 0.00258681548106221, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.328, 0.6, 0.4201721017585348, -0.21504900955100897, 0.0, 0.11489952893282762, -0.039954023212501966, -0.02397699858336466, -0.018181646362405157, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.417, 0.7, 0.34998635493605645, -0.18592888120161838, 0.0, 0.14028745371814022, 0.006380459362045343, 0.0145736935464722, 0.028669295075518075, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.507, 0.8, 0.29492888098205117, -0.16327989248542568, 0.0, 0.13746019890715733, 0.055913060376004964, 0.056024708148841196, 0.07860400708563686, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.597, 0.9, 0.2514258757189466, -0.1458022003728486, 0.0, 0.11771405194550777, 0.05867931217547184, 0.05342392785613148, 0.07332417554961701, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.687, 1.0, 0.216698661690174, -0.13148854156062723, 0.0, 0.12616713933504453, 0.05867931217547184, 0.05082449967177061, 0.07068634905741566, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.822, 1.1, 0.18752470703179366, -0.1193348338001428, 0.0, 0.14594676388655792, 0.031085423155757574, 0.037847591271384484, 0.05751805069010496, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:40.912, 1.2, 0.16261933730247335, -0.10844822590998993, 0.0, 0.14311630810760256, 0.01185991196523073, 0.02231962848061908, 0.03914050309109163, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:41.004, 1.3, 0.1415495534289509, -0.09891774565094195, 0.0, 0.14028745371814022, 0.06698726202376992, 0.07165786314600053, 0.0971274471652368, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:41.092, 1.4, 0.12456940097036154, -0.0905566302672613, 0.0, 0.13181048079191626, 0.09478055204290659, 0.10832644027335148, 0.1290424491404134, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:41.228, 1.5, 0.11057407660096186, -0.08323347342295428, 0.0, 0.13181048079191626, 0.0892095208258894, 0.09782223472929275, 0.12104458019970687, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:41.318, 1.6, 0.09805729859482228, -0.07669193945588484, 0.0, 0.1572846372254606, 0.06421641130170741, 0.0873400505966524, 0.10243248745070943, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:41.408, 1.7, 0.08693127370047599, -0.07123883844979481, 0.0, 0.16580494601829354, 0.017345376037095406, 0.06644137858311217, 0.06804991345717992, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:41.499, 1.8, 0.07682756434236493, -0.06649966591106982, 0.0, 0.14311630810760256, -0.039954023212501966, 0.03266624365745807, 0.023441903067753067, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:41.588, 1.9, 0.06704437869457211, -0.06262654837616324, 0.0, 0.12334785535846038, -0.02364966093901355, 0.0638351757615303, 0.05751805069010496, 0, 0, 0, 0, 0, 0
2018/07/04 19:24:41.723, 2.0, 0.057208783676607734, -0.059057133020027595, 0.0, 0.12334785535846038, -0.012750474061911099, 0.09782223472929275, 0.08124601507313312, 0, 0, 0, 0, 0, 0
