#HOT-1000 raw data (C) Hitachi High-Technologies Corporation. 2001-2015. All rights reserved 
#Raw data export format
#Ver 1.00
#
#Bluetooth Address,78:61:7c:34:25:97
#
Device time,Headset time(sec),HbT change(left subtracted),HbT change(right subtracted),Estimated pulse rate,HbT change(left SD1cm),HbT change(left SD3cm),HbT change(right SD1cm),HbT change(right SD3cm),saturation(left SD1cm),saturation(left SD3cm),saturation(right SD1cm),saturation(right SD3cm),noise detection flag,Mark
2018/07/04 17:04:41.066, 0.0, 0.0, 0.0, 0.0, -0.047922910729354395, -0.15396594664868024, -0.062322867991408515, -0.11255911247787864, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:41.152, 0.1, -0.001374381666771285, 7.420876660280129E-6, 0.0, -0.055721196687589014, -0.16193831081446852, -0.06786610580972852, -0.12340510371560454, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:41.245, 0.2, -0.0027487633335422736, 1.4841753320264198E-5, 0.0, -0.034898678306388486, -0.057292688111401535, -0.034514120000485704, -0.05522842703965747, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:41.333, 0.3, -0.006545544378814161, -0.0013561512142172827, 0.0, -0.029679471151897285, -0.0409971821068682, -0.028933762278380293, -0.04698440208873844, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:41.476, 0.4, -0.010601357269074452, -0.004351388000895007, 0.0, -0.03228975573219506, -0.04915157369409551, -0.031724719649201205, -0.05248192875582269, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:41.560, 0.5, -0.013175634857815735, -0.007467825201252924, 0.0, -0.034898678306388486, -0.057292688111401535, -0.03730196506852934, -0.05797341750113638, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:41.647, 0.6, -0.015805568767633917, -0.009884113717852472, 0.0, -0.04532077692094871, -0.09511026439762515, -0.051217921727487514, -0.08534075457199553, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:41.738, 0.7, -0.01812378119019209, -0.01169097031317623, 0.0, -0.058317924868520166, -0.14065035955126204, -0.07063542185947558, -0.12069581077475533, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:41.829, 0.8, -0.021448806278385302, -0.013841221320946574, 0.0, -0.07128137522073752, -0.1778450050362541, -0.08721918498944436, -0.15041759513234698, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:41.963, 0.9, -0.0276254982997846, -0.017039661729856093, 0.0, -0.08679328011314524, -0.21476500400945353, -0.10374812566194258, -0.18264112234555707, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.053, 1.0, -0.03159624901261238, -0.019774452086171044, 0.0, -0.06869137257282176, -0.1246247048065201, -0.07616945673543096, -0.12881928940976506, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.145, 1.1, -0.03288473421351897, -0.020930655767176082, 0.0, -0.053123119206424985, -0.07353525789055837, -0.05399647139610231, -0.07987925757895109, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.232, 1.2, -0.03420137817021319, -0.022218043714030175, 0.0, -0.058317924868520166, -0.09241847429223515, -0.059548942816237904, -0.09624588430379699, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.368, 1.3, -0.0353366203538652, -0.023608033090350693, 0.0, -0.06350733893062044, -0.09780060613592578, -0.062322867991408515, -0.10168954297977972, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.457, 1.4, -0.036774251894982304, -0.02499052671121345, 0.0, -0.06869137257282176, -0.11391232791828587, -0.065095255087666, -0.10712728141677363, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.548, 1.5, -0.038546262336156406, -0.026620928316238884, 0.0, -0.0764573591198201, -0.16724616693926153, -0.06786610580972852, -0.13152418533724175, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.639, 1.6, -0.040743742078097535, -0.02853457212129607, 0.0, -0.08937392533172339, -0.1963390816035413, -0.07893417895129762, -0.13692959126910553, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.727, 1.7, -0.043363885313714184, -0.030382653828194977, 0.0, -0.09453122336503483, -0.1963390816035413, -0.08997780574907743, -0.13692959126910553, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.863, 1.8, -0.04423657924187856, -0.03168560319034919, 0.0, -0.07387003694048211, -0.09780060613592578, -0.065095255087666, -0.08534075457199553, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:42.952, 1.9, -0.04448086791965315, -0.0322492852235899, 0.0, -0.06869137257282176, -0.09241847429223515, -0.059548942816237904, -0.09896845447724534, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.044, 2.0, -0.04451249077026936, -0.032759283253664825, 0.0, -0.07128137522073752, -0.10854752053664818, -0.065095255087666, -0.10712728141677363, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.131, 2.1, -0.044789717393890885, -0.033346502790937343, 0.0, -0.07387003694048211, -0.11927138523731884, -0.07063542185947558, -0.11527281675073375, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.268, 2.2, -0.0452196895933046, -0.03399950072957527, 0.0, -0.08421130226077711, -0.16193831081446852, -0.08445904139188887, -0.15311083516514667, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.357, 2.3, -0.046560469541034766, -0.03499093086392372, 0.0, -0.0971078789232167, -0.21739174428525887, -0.10924565232902683, -0.19867534239345508, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.447, 2.4, -0.04854665742057948, -0.03611482061506036, 0.0, -0.11253998993916392, -0.26963882365696534, -0.13117551204529843, -0.23853736590916563, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.537, 2.5, -0.05069114524116647, -0.03699036858532977, 0.0, -0.0971078789232167, -0.19897551720377704, -0.10649764456543309, -0.1933363135893047, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.627, 2.6, -0.051639074695098354, -0.03799840154771719, 0.0, -0.07904334314436401, -0.1299722988991543, -0.08445904139188887, -0.15311083516514667, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.763, 2.7, -0.052136148974661754, -0.03907902443710398, 0.0, -0.07904334314436401, -0.1353141797491486, -0.08445904139188887, -0.1450267590306198, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.855, 2.8, -0.052645005266276634, -0.04008512160998134, 0.0, -0.07387003694048211, -0.13264395271639318, -0.07893417895129762, -0.1342276187634699, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:43.942, 2.9, -0.053519618827074934, -0.04106908138097811, 0.0, -0.07387003694048211, -0.15662481403385842, -0.08169737327417881, -0.1477229036092953, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.032, 3.0, -0.05650666876256424, -0.043479010731571795, 0.0, -0.08679328011314524, -0.20424422159013522, -0.10374812566194258, -0.18531706567943163, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.168, 3.1, -0.05997877269028775, -0.04610472057801334, 0.0, -0.09968320733451685, -0.25662814756720564, -0.12843953386485474, -0.23059034436863168, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.258, 3.2, -0.06384940674211365, -0.049034039737075784, 0.0, -0.1022572099653658, -0.24619517560243764, -0.12570205774939058, -0.22263067168738004, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.348, 3.3, -0.06681284756939763, -0.05138497111522586, 0.0, -0.0764573591198201, -0.1353141797491486, -0.08997780574907743, -0.15041759513234698, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.458, 3.4, -0.06863707734143652, -0.053021643148446394, 0.0, -0.07387003694048211, -0.14065035955126204, -0.08997780574907743, -0.15041759513234698, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.529, 3.5, -0.07048601192508465, -0.05443439264648572, 0.0, -0.0764573591198201, -0.15396594664868024, -0.09549048546957728, -0.16386931161287155, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.662, 3.6, -0.07245968216968439, -0.05589017763616521, 0.0, -0.0764573591198201, -0.16459294321024753, -0.09824454778101455, -0.1746046887911974, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.751, 3.7, -0.0745182658262584, -0.05761273109752684, 0.0, -0.08679328011314524, -0.20161056337807182, -0.11199215061286161, -0.20400867623246777, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.843, 3.8, -0.07669775532748613, -0.05933164436003615, 0.0, -0.10482988818008776, -0.25662814756720564, -0.1339099939291506, -0.2438283716939047, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:44.932, 3.9, -0.07819361013487501, -0.06081875083180477, 0.0, -0.11253998993916392, -0.2748336293190605, -0.14210447814519966, -0.2543936159842515, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:45.069, 4.0, -0.07938266522733906, -0.06208409334746019, 0.0, -0.08937392533172339, -0.15928226825533054, -0.10374812566194258, -0.1746046887911974, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:45.156, 4.1, -0.08080353714057316, -0.06353761143266153, 0.0, -0.08162799039757651, -0.1353141797491486, -0.09273490535023132, -0.15580262527053668, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:45.292, 4.2, -0.0819922242677522, -0.06486067390705871, 0.0, -0.08421130226077711, -0.15130566459603267, -0.09549048546957728, -0.1665553175866794, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:45.338, 4.3, -0.0830917011299785, -0.06609359026343437, 0.0, -0.08679328011314524, -0.15130566459603267, -0.09824454778101455, -0.1719230046293001, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:45.426, 4.4, -0.08409838414638211, -0.06719055697713368, 0.0, -0.0971078789232167, -0.18313601082099318, -0.11199215061286161, -0.19867534239345508, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:45.562, 4.5, -0.08518544126913226, -0.06823519070406223, 0.0, -0.10740124334089884, -0.22788492756986534, -0.13117551204529843, -0.2332407552443687, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:45.653, 4.6, -0.08635831544799871, -0.06936329311881027, 0.0, -0.11767346061596973, -0.2722369011381294, -0.1502855544181747, -0.26230292425098334, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:45.742, 4.7, -0.08731139957025426, -0.07057063516510724, 0.0, -0.1330423251754964, -0.31877291441590616, -0.16660765814021117, -0.2990484964583504, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:45.831, 4.8, -0.08910998225152385, -0.07191165179207931, 0.0, -0.11510738409056787, -0.2252636955308014, -0.1339099939291506, -0.22793852781217305, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.012, 4.9, -0.0902982656500242, -0.07322456798108891, 0.0, -0.09968320733451685, -0.15130566459603267, -0.10924565232902683, -0.17996374611023036, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.056, 5.0, -0.09166603867638015, -0.07462430791870718, 0.0, -0.1022572099653658, -0.16724616693926153, -0.11473714107434052, -0.19066465977206581, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.146, 5.1, -0.0928100130076726, -0.07593219660497157, 0.0, -0.10482988818008776, -0.16989798349572016, -0.11473714107434052, -0.1933363135893047, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.236, 5.2, -0.09408540094574244, -0.07728136444225417, 0.0, -0.10997127680791774, -0.191062036258824, -0.1202226051462052, -0.2066732113341616, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.328, 5.3, -0.09521991613989784, -0.07853000023452186, 0.0, -0.12023822086712821, -0.23574038873007108, -0.1393744753473758, -0.2438283716939047, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.461, 5.4, -0.09621248523704866, -0.0798168269226305, 0.0, -0.1330423251754964, -0.2800230433811608, -0.15845326655298386, -0.27545736488236505, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.551, 5.5, -0.09693800314919575, -0.08128376805653928, 0.0, -0.14581372420098004, -0.3239169477914392, -0.1747487725575172, -0.30949782105564694, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.641, 5.6, -0.09855471173244065, -0.08257310283285722, 0.0, -0.135599216051979, -0.25923299263784205, -0.15300960787700113, -0.26493658246304674, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.732, 5.7, -0.09986989791992257, -0.08333610576712064, 0.0, -0.11510738409056787, -0.1778450050362541, -0.12570205774939058, -0.2066732113341616, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.867, 5.8, -0.10061451587012614, -0.08405755139105678, 0.0, -0.11510738409056787, -0.19370125511133995, -0.12843953386485474, -0.21997462912824206, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:46.957, 5.9, -0.1010913441474545, -0.08499863821590724, 0.0, -0.11253998993916392, -0.19897551720377704, -0.12843953386485474, -0.22528530408315905, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.050, 6.0, -0.10147400497329297, -0.0859826578262257, 0.0, -0.11253998993916392, -0.209507379970852, -0.12843953386485474, -0.22793852781217305, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.136, 6.1, -0.10180722027494137, -0.0868341137175466, 0.0, -0.12280166619372146, -0.24097051472997055, -0.1393744753473758, -0.24118356867005808, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.226, 6.2, -0.10204642755230206, -0.08746503672801077, 0.0, -0.13048412609180637, -0.28261573205735147, -0.14756001605687263, -0.26493658246304674, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.399, 6.3, -0.10299899433733803, -0.08875188198099117, 0.0, -0.13048412609180637, -0.2877970796712779, -0.14483299117334703, -0.26493658246304674, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.451, 6.4, -0.10422200028934038, -0.09004746978883553, 0.0, -0.1022572099653658, -0.17519740105593584, -0.10374812566194258, -0.18531706567943163, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.541, 6.5, -0.10487454237363596, -0.09126033554494026, 0.0, -0.08937392533172339, -0.15662481403385842, -0.09273490535023132, -0.1692398814095597, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.635, 6.6, -0.10499709830434406, -0.09225303971085906, 0.0, -0.08421130226077711, -0.15928226825533054, -0.09273490535023132, -0.1719230046293001, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.768, 6.7, -0.10498532752821611, -0.09298040468299598, 0.0, -0.07904334314436401, -0.15928226825533054, -0.08997780574907743, -0.1692398814095597, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.857, 6.8, -0.10447944208686967, -0.09336640703588713, 0.0, -0.08162799039757651, -0.1884214235753201, -0.09824454778101455, -0.18799157764477936, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:47.947, 6.9, -0.10404659947865576, -0.09363133160921451, 0.0, -0.08937392533172339, -0.2252636955308014, -0.11473714107434052, -0.21997462912824206, 0, 0, 0, 0, 0, 0
2018/07/04 17:04:48.039, 7.0, -0.10462312756692961, -0.09407479579734579, 0.0, -0.09968320733451685, -0.26443861517989475, -0.13117551204529843, -0.25966787807668856, 0, 0, 0, 0, 0, 0
