#HOT-1000 raw data (C) Hitachi High-Technologies Corporation. 2001-2015. All rights reserved 
#Raw data export format
#Ver 1.00
#
#Bluetooth Address,78:61:7c:34:25:97
#
Device time,Headset time(sec),HbT change(left subtracted),HbT change(right subtracted),Estimated pulse rate,HbT change(left SD1cm),HbT change(left SD3cm),HbT change(right SD1cm),HbT change(right SD3cm),saturation(left SD1cm),saturation(left SD3cm),saturation(right SD1cm),saturation(right SD3cm),noise detection flag,Mark
2018/07/04 18:39:11.615, 0.0, 0.0, -0.083246848788181, 0.0, -0.00263315921427143, 0.026299919883393752, 0.04376639984155428, -0.024548972075903563, 0, 0, 0, 0, 0, 0
2018/07/04 18:39:11.702, 0.1, 0.010538839351629248, -0.0876209869943616, 0.0, 0.005157026729301517, 0.06885336822293642, 0.05844207812036739, -0.027369846621811966, 0, 0, 0, 0, 0, 0
2018/07/04 18:39:11.835, 0.2, 0.01397034739249614, -0.08905826687820984, 0.0, -0.005227192994893937, 0.03159933744360943, 0.04963150315337117, -0.04145039662002148, 0, 0, 0, 0, 0, 0
2018/07/04 18:39:11.926, 0.3, 0.014668370049996327, -0.0908038376559328, 0.0, -0.015589891004755607, -0.03424306779074149, 0.037908168357100536, -0.06669589204791215, 0, 0, 0, 0, 0, 0
2018/07/04 18:39:12.022, 0.4, 0.01400246017619029, -0.09067884664293971, 0.0, -0.020763197208637507, -0.04730813924340582, 0.02037454431105079, -0.08345568427643624, 0, 0, 0, 0, 0, 0
2018/07/04 18:39:12.151, 0.5, 0.009379430983394554, -0.08864619800673552, 0.0, -0.015589891004755607, -0.10181166362435601, -0.0029083848387037037, -0.10293803567205284, 0, 0, 0, 0, 0, 0
2018/07/04 18:39:12.242, 0.6, 0.0028691608296967453, -0.08510940319670215, 0.0, -0.013001229285011018, -0.1531731835697574, -0.028972735781369607, -0.1361607492653949, 0, 0, 0, 0, 0, 0
2018/07/04 18:39:12.330, 0.7, -0.002184579418124444, -0.08418794041472233, 0.0, -0.033673093355698125, -0.18119873465037006, -0.054901920943197347, -0.1334006056678394, 0, 0, 0, 0, 0, 0
2018/07/04 18:39:12.422, 0.8, -0.007133703549381278, -0.08580487423187222, 0.0, -0.028513134177418742, -0.12755837345037468, -0.014509318117189807, -0.08624352934447987, 0, 0, 0, 0, 0, 0
2018/07/04 18:39:12.511, 0.9, -0.012787386277500623, -0.0891392489453823, 0.0, 0.012959369014777788, -0.06554207453327487, 0.04963150315337117, -0.027369846621811966, 0, 0, 0, 0, 0, 0
