#HOT-1000 raw data (C) Hitachi High-Technologies Corporation. 2001-2015. All rights reserved 
#Raw data export format
#Ver 1.00
#
#Bluetooth Address,78:61:7c:34:25:88
#
Device time,Headset time(sec),HbT change(left subtracted),HbT change(right subtracted),Estimated pulse rate,HbT change(left SD1cm),HbT change(left SD3cm),HbT change(right SD1cm),HbT change(right SD3cm),saturation(left SD1cm),saturation(left SD3cm),saturation(right SD1cm),saturation(right SD3cm),noise detection flag,Mark
2018/05/24 13:33:21.449, 0.0, 0.014903140690688765, -0.035220953009018174, 0.0, 0.003968839306915939, -0.012498300892675562, -0.01021625064290399, -0.019850624273551, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:21.535, 0.1, 0.004862926069108431, -0.035965380313238704, 0.0, 0.003968839306915939, -0.039094108280675055, -0.015315690146631589, -0.027943423450605298, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:21.640, 0.2, 0.0019490362188424963, -0.03401220789177432, 0.0, 0.00993542712712614, 0.008880673421267637, -0.005111604972368067, 0.004506663407956246, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:21.745, 0.3, 0.0017227577064470312, -0.032022381794167165, 0.0, 0.01292139317585761, 0.04381766050087821, -1.7424939029453412E-6, 0.023533595854893008, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:21.836, 0.4, -3.2102441089332245E-4, -0.028950427663282506, 0.0, -0.001990636964743331, 0.011559484093434769, -0.0025573265004705803, 0.015370328735467176, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:21.943, 0.5, -0.0019317833434491967, -0.025335212193269802, 0.0, 9.882132872034433E-4, 0.011559484093434769, -0.0025573265004705803, 0.015370328735467176, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.047, 0.6, -0.0032952272966827933, -0.02140776537392299, 0.0, 0.006951243212818703, 0.016921414902197895, -0.007664579242793401, 0.012652198741916365, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.137, 0.7, -0.005821421823239914, -0.019319901748596213, 0.0, 0.006951243212818703, -0.01516425670096977, -0.012766620501821091, -0.0036256235569145367, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.242, 0.8, -0.007786239788339897, -0.017554175913873957, 0.0, 9.882132872034433E-4, -0.025813887990093765, -0.0178634609023951, -0.017150111110415533, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.347, 0.9, -0.009358094160419883, -0.0158863629625694, 0.0, -0.004967713563562626, -0.023153605937446198, -0.025498993055649066, -0.02524727887192979, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.437, 1.0, -0.010629853637057223, -0.014405862827005763, 0.0, -0.02279304438604335, -0.02847275537527194, -0.022955111036897957, -0.02254967966972643, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.557, 1.1, -0.01089808134227995, -0.012720196412464135, 0.0, -0.08468596554924268, 8.52841886718636E-4, -0.012766620501821091, 0.007220367680811357, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.645, 1.2, -0.010907440903464063, -0.010784341115814012, 0.0, -0.04941245064979238, 0.02497510791862645, -0.012766620501821091, 0.015370328735467176, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.738, 1.3, -0.010989613505571942, -0.009222059902622228, 0.0, -0.013888322531069974, 0.0035273538520663728, -0.012766620501821091, 0.00993554559168297, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.842, 1.4, -0.011287293926955756, -0.008139453331766215, 0.0, -0.016858325588399836, -0.01516425670096977, -0.015315690146631589, 0.0017944311743769426, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:22.947, 1.5, -0.01134320566815683, -0.007366785977644258, 0.0, -0.028720727356551734, -0.0044918940578067, -0.020409934092145754, -9.163306160653306E-4, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.037, 1.6, -0.011444528992398654, -0.0066945269690283655, 0.0, -0.034641391162635315, -0.031130209596744063, -0.022955111036897957, -0.017150111110415533, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.148, 1.7, -0.011427009376955954, -0.006331136839369404, 0.0, -0.034641391162635315, -0.049692946377667635, -0.028041581465384713, -0.027943423450605298, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.247, 1.8, -0.011099535332175857, -0.005872007509292889, 0.0, -0.03759909606994061, -0.041745924837133686, -0.033122882715717505, -0.03602314511184668, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.337, 1.9, -0.010789770832667323, -0.005458791112224026, 0.0, -0.043509262242715785, -0.039094108280675055, -0.030582877581083245, -0.030638114973656982, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.442, 2.0, -0.010375779802338588, -0.005016827967563838, 0.0, -0.03759909606994061, -0.025813887990093765, -0.020409934092145754, -0.011744705178551751, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.547, 2.1, -0.010066644886296655, -0.004615043290600029, 0.0, -0.034641391162635315, 8.52841886718636E-4, -0.0178634609023951, -9.163306160653306E-4, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.637, 2.2, -0.009784391267301849, -0.00430709408426024, 0.0, -0.04055505240788282, -0.01516425670096977, -0.0178634609023951, -0.0036256235569145367, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.742, 2.3, -0.009796663949649731, -0.00419395484556621, 0.0, -0.04055505240788282, -0.03644088455166106, -0.0178634609023951, -0.011744705178551751, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.847, 2.4, -0.00974880071926366, -0.004143935414492254, 0.0, -0.0464617276370376, -0.020491907711160273, -0.020409934092145754, -0.014448138604779892, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:23.937, 2.5, -0.00975001091561321, -0.004152768035560741, 0.0, -0.043509262242715785, -0.031130209596744063, -0.025498993055649066, -0.02254967966972643, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.039, 2.6, -0.009794737368103077, -0.00421382947248639, 0.0, -0.07295575489048112, -0.060269364916733625, -0.025498993055649066, -0.03602314511184668, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.145, 2.7, -0.009783515326935934, -0.004270529378203063, 0.0, -0.11389165606441765, -0.05762735692923737, -0.030582877581083245, -0.04408983145418155, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.234, 2.8, -0.009722132567317684, -0.004323318945594449, 0.0, -0.07589088852334491, -0.05233914913856008, -0.028041581465384713, -0.038713486850147305, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.339, 2.9, -0.009615634235101938, -0.004367414048562942, 0.0, -0.0553086777481715, -0.044396335712870716, -0.0178634609023951, -0.017150111110415533, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.445, 3.0, -0.010182442159926985, -0.003424029235913147, 0.0, -0.05236143333628096, -0.009830922861957081, -0.012766620501821091, -9.163306160653306E-4, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.535, 3.1, -0.010079902443313344, -0.0024310159363153173, 0.0, -0.043509262242715785, -0.0018202402405678164, -0.01021625064290399, -9.163306160653306E-4, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.641, 3.2, -0.010109158811641065, -0.0016581341223379435, 0.0, -0.0464617276370376, -0.03644088455166106, -0.01021625064290399, -0.011744705178551751, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.746, 3.3, -0.010213992785751842, -0.001020350959943898, 0.0, -0.043509262242715785, -0.02847275537527194, -0.012766620501821091, -0.014448138604779892, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.837, 3.4, -0.010000824258212108, -9.579917871911221E-4, 0.0, -0.034641391162635315, -0.025813887990093765, -0.012766620501821091, -0.02254967966972643, 0, 0, 0, 0, 0, 0
2018/05/24 13:33:24.941, 3.5, -0.009959110328408682, -0.001209081824322933, 0.0, -0.0316819356160396, -0.06554919645275348, -0.0178634609023951, -0.038713486850147305, 0, 0, 0, 0, 0, 0
