#HOT-1000 raw data (C) Hitachi High-Technologies Corporation. 2001-2015. All rights reserved 
#Raw data export format
#Ver 1.00
#
#Bluetooth Address,78:61:7c:34:25:88
#
Device time,Headset time(sec),HbT change(left subtracted),HbT change(right subtracted),Estimated pulse rate,HbT change(left SD1cm),HbT change(left SD3cm),HbT change(right SD1cm),HbT change(right SD3cm),saturation(left SD1cm),saturation(left SD3cm),saturation(right SD1cm),saturation(right SD3cm),noise detection flag,Mark
2018/05/31 16:20:52.067, 0.0, -2.9574394575395915, -2.0099022988911, 0.0, 0.0027181299935508108, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:52.158, 0.1, -2.218759125653081, -1.507426724168325, 0.0, 0.0027181299935508108, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:52.293, 0.2, -1.4800787937665711, -1.0053698047335984, 0.0, 0.0027181299935508108, 0.0, 0.002511931728290673, 0.0, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:52.383, 0.3, -1.110738627823316, -0.7543413450162351, 0.0, 0.0027181299935508108, 0.002657454221472122, 0.002511931728290673, 0.0, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:52.470, 0.4, -0.8891345282573629, -0.6037242691858171, 0.0, 0.0027181299935508108, -0.010615715240389623, 0.002511931728290673, -0.011178184848044115, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:52.561, 0.5, -0.741398461880061, -0.5031035576548476, 0.0, 0.0, -0.02649714733249331, 0.0, -0.026785778346212208, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:52.697, 0.6, -0.6356785480395916, -0.4312316208470122, 0.0, 0.0, -0.02649714733249331, 0.0, -0.024559102736043226, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:52.786, 0.7, -0.5565584957838364, -0.37732766824113567, 0.0, 0.0027181299935508108, -0.02649714733249331, 0.0, -0.024559102736043226, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:52.876, 0.8, -0.4956104393204931, -0.3360233820392342, 0.0, 0.0027181299935508108, -0.02649714733249331, 0.0, -0.026785778346212208, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:52.965, 0.9, -0.448176851516443, -0.30420790821451515, 0.0, 0.0027181299935508108, -0.02649714733249331, 0.0, -0.024559102736043226, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.056, 1.0, -0.41008943568095224, -0.27878528953465403, 0.0, 0.0, -0.02649714733249331, 0.0, -0.026785778346212208, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.191, 1.1, -0.37834992248470983, -0.25759977396810313, 0.0, 0.0027181299935508108, -0.007963898683930992, 0.002511931728290673, -0.008944546213622395, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.280, 1.2, -0.35149341131865863, -0.23967356848871393, 0.0, 0.0027181299935508108, 0.002657454221472122, 0.002511931728290673, 0.0, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.372, 1.3, -0.3284735446049004, -0.22430824950638031, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.002511931728290673, -0.020102774455311057, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.462, 1.4, -0.3085229934529766, -0.21099163972169116, 0.0, 0.0027181299935508108, -0.02649714733249331, 0.002511931728290673, -0.024559102736043226, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.596, 1.5, -0.2910662611950433, -0.19941810402659724, 0.0, 0.0027181299935508108, -0.02385374256566264, 0.002511931728290673, -0.024559102736043226, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.686, 1.6, -0.2755855149449013, -0.18928004111116997, 0.0, 0.0027181299935508108, -0.02385374256566264, 0.002511931728290673, -0.024559102736043226, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.777, 1.7, -0.26175142370125193, -0.1802684296307902, 0.0, 0.0027181299935508108, -0.02385374256566264, 0.002511931728290673, -0.024559102736043226, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.866, 1.8, -0.24937355258851307, -0.17220540883255567, 0.0, 0.0027181299935508108, -0.02385374256566264, 0.002511931728290673, -0.024559102736043226, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:53.958, 1.9, -0.23823346858704805, -0.16494869011414456, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.002511931728290673, -0.020102774455311057, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.091, 2.0, -0.22809137346610722, -0.15827698440985044, 0.0, 0.0027181299935508108, 0.002657454221472122, 0.002511931728290673, 0.0, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.183, 2.1, -0.21887128699252464, -0.1522117974059467, 0.0, 0.0027181299935508108, -0.005310674954916994, 0.002511931728290673, -0.006709909304917883, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.278, 2.2, -0.2105104428867285, -0.14677089466935483, 0.0, 0.0027181299935508108, -0.02385374256566264, 0.002511931728290673, -0.024559102736043226, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.361, 2.3, -0.20284633578974867, -0.14178340049414564, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.002511931728290673, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.498, 2.4, -0.19579535726052724, -0.13715035249957638, 0.0, 0.0027181299935508108, -0.02385374256566264, 0.002511931728290673, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.587, 2.5, -0.1892867616950921, -0.1328308530494194, 0.0, 0.0027181299935508108, -0.02385374256566264, 0.002511931728290673, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.676, 2.6, -0.18326028431968916, -0.1288313165214963, 0.0, 0.0027181299935508108, -0.02385374256566264, 0.002511931728290673, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.765, 2.7, -0.17766426961395787, -0.1251174611741391, 0.0, 0.0027181299935508108, -0.02385374256566264, 0.002511931728290673, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.857, 2.8, -0.1724541869568977, -0.12165973378177207, 0.0, 0.005437738436993911, -0.02385374256566264, 0.002511931728290673, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:54.991, 2.9, -0.16759144314364155, -0.11843252154889616, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.002511931728290673, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:55.080, 3.0, -0.06989585697762893, -0.05226389047904266, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.002511931728290673, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:55.215, 3.1, -0.021445626270717014, -0.019593631057374165, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.002511931728290673, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:55.261, 3.2, -0.022196670972508326, -0.02037987775508583, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.005025126051120488, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:55.396, 3.3, -0.022947715674299637, -0.021166124452797492, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.005025126051120488, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:55.486, 3.4, -0.023654680325693504, -0.021952371150509156, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.005025126051120488, -0.022331435067204364, 0, 0, 0, 0, 0, 0
2018/05/31 16:20:55.575, 3.5, -0.02436164497708737, -0.022780483377025658, 0.0, 0.0027181299935508108, -0.02120893954181602, 0.005025126051120488, -0.022331435067204364, 0, 0, 0, 0, 0, 0
